contentId,Category,Type,Sentiment,score
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,positive,30
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,positive,30
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,positive,30
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,"super love",positive,75
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,scared,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,"super love",positive,75
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,"super love",positive,75
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,interested,positive,30
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,disgust,negative,0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,animals,disgust,negative,0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,interested,positive,30
b814490f-ff17-4f98-8fb0-cade9c2d8e61,culture,interested,positive,30
72878c11-38cc-4442-bc81-7eeef47c531c,animals,adore,positive,72
72878c11-38cc-4442-bc81-7eeef47c531c,animals,adore,positive,72
b50871e0-183e-4a1d-884b-f20fb271041b,cooking,like,positive,50
5163acf9-9bde-4f09-81e2-d8711e774360,"healthy eating",cherish,positive,70
8f12f846-7528-4516-aa7c-f937d868c904,culture,like,positive,50
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,negative,10
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,negative,10
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,studying,dislike,negative,10
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,heart,positive,60
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,intrigued,positive,45
ac120787-f331-497f-8733-7cd63dfd36b6,culture,love,positive,65
ac120787-f331-497f-8733-7cd63dfd36b6,culture,worried,negative,12
ac120787-f331-497f-8733-7cd63dfd36b6,culture,"super love",positive,75
ac120787-f331-497f-8733-7cd63dfd36b6,culture,worried,negative,12
ac120787-f331-497f-8733-7cd63dfd36b6,culture,love,positive,65
ac120787-f331-497f-8733-7cd63dfd36b6,culture,"super love",positive,75
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,heart,positive,60
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,heart,positive,60
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,scared,negative,15
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,scared,negative,15
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,disgust,negative,0
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,heart,positive,60
9ec9b340-df2d-472f-9a7f-80b4790788e6,travel,scared,negative,15
5c38166c-8305-4227-ad54-bad36df2a57a,Fitness,love,positive,65
5c38166c-8305-4227-ad54-bad36df2a57a,Fitness,love,positive,65
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,tennis,heart,positive,60
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,tennis,heart,positive,60
05805658-8744-4cc4-825d-cbfed0ecea7c,technology,love,positive,65
05805658-8744-4cc4-825d-cbfed0ecea7c,technology,disgust,negative,0
6fc7f722-0a93-4420-8376-09d6536ecef8,fitness,worried,negative,12
6fc7f722-0a93-4420-8376-09d6536ecef8,fitness,worried,negative,12
e611ee64-7ada-428d-aa37-94c8c0782a91,cooking,adore,positive,72
77099957-1551-435e-b386-704d8b91a46e,cooking,want,positive,70
77099957-1551-435e-b386-704d8b91a46e,cooking,want,positive,70
5c7fa152-9628-471d-b715-84e15c4b5d38,tennis,disgust,negative,0
5c7fa152-9628-471d-b715-84e15c4b5d38,tennis,disgust,negative,0
25948d39-4549-4ead-be71-6a571bd56fe1,science,heart,positive,60
4bdd31e0-2f59-4262-bcbe-546678a3d203,"healthy eating",worried,negative,12
4bdd31e0-2f59-4262-bcbe-546678a3d203,"healthy eating",worried,negative,12
11b96207-c1c5-4083-948d-2942684aae0d,studying,dislike,negative,10
11b96207-c1c5-4083-948d-2942684aae0d,studying,dislike,negative,10
693b5f91-52b1-4464-916c-91adccbec996,""culture"""",worried,negative,12
693b5f91-52b1-4464-916c-91adccbec996,""culture"""",worried,negative,12
693b5f91-52b1-4464-916c-91adccbec996,""culture"""",indifferent,neutral,20
693b5f91-52b1-4464-916c-91adccbec996,""culture"""",worried,negative,12
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,studying,disgust,negative,0
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,studying,disgust,negative,0
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,education,disgust,negative,0
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,education,disgust,negative,0
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,education,disgust,negative,0
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,want,positive,70
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,want,positive,70
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,love,positive,65
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,love,positive,65
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,love,positive,65
581634a6-14c7-4c0a-8c7f-34238e58cf6a,veganism,love,positive,65
1e773c55-ec7e-47f2-916d-98d0b778a048,food,intrigued,positive,45
1e773c55-ec7e-47f2-916d-98d0b778a048,food,dislike,negative,10
1e773c55-ec7e-47f2-916d-98d0b778a048,food,intrigued,positive,45
c63235b6-aad7-42ff-96ba-978e47a6c5fc,tennis,cherish,positive,70
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,adore,positive,72
85e013ce-3474-4c9a-a4ea-7b726a29baae,animals,adore,positive,72
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,interested,positive,30
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,interested,positive,30
cb14a57b-9a8e-4694-9516-5a7d2ec41438,soccer,interested,positive,30
f5d6cb3a-923b-45fb-857a-7250b679625e,travel,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,worried,negative,12
9a5951a5-a36f-404e-a746-f6023c160fc0,science,cherish,positive,70
9a5951a5-a36f-404e-a746-f6023c160fc0,science,worried,negative,12
9a5951a5-a36f-404e-a746-f6023c160fc0,science,cherish,positive,70
26ea4466-0d88-482a-afab-e502beb4a316,Fitness,indifferent,neutral,20
26ea4466-0d88-482a-afab-e502beb4a316,Fitness,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,peeking,neutral,35
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,like,positive,50
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,peeking,neutral,35
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,indifferent,neutral,20
b81f446e-be9b-4fff-8faf-7732c6306c75,cooking,intrigued,positive,45
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
a059c110-6fab-4a4f-9482-eaf2c269911e,food,interested,positive,30
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,disgust,negative,0
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,disgust,negative,0
b90bb1f2-9dbf-4802-a0e2-103dac50d272,fitness,indifferent,neutral,20
31f3802a-fe3d-441c-8732-102bd39f6db5,science,cherish,positive,70
4e659bd8-44b6-41a3-893c-c528474a29c9,education,indifferent,neutral,20
4e659bd8-44b6-41a3-893c-c528474a29c9,education,indifferent,neutral,20
8866b759-c55c-4fd3-9753-8a69265c481e,science,intrigued,positive,45
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cooking,heart,positive,60
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cooking,heart,positive,60
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cooking,heart,positive,60
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cooking,heart,positive,60
3ce1063a-2277-4285-97b0-9bd53a941cd7,travel,dislike,negative,10
3ce1063a-2277-4285-97b0-9bd53a941cd7,travel,dislike,negative,10
3ce1063a-2277-4285-97b0-9bd53a941cd7,travel,dislike,negative,10
2d10f5b0-c590-429f-8b68-52c239617d26,technology,intrigued,positive,45
2d10f5b0-c590-429f-8b68-52c239617d26,technology,like,positive,50
2d10f5b0-c590-429f-8b68-52c239617d26,technology,intrigued,positive,45
2d10f5b0-c590-429f-8b68-52c239617d26,technology,like,positive,50
2d10f5b0-c590-429f-8b68-52c239617d26,technology,like,positive,50
cb0bd265-610e-4d5f-bc00-1732f58562dc,science,peeking,neutral,35
cb0bd265-610e-4d5f-bc00-1732f58562dc,science,adore,positive,72
cb0bd265-610e-4d5f-bc00-1732f58562dc,science,peeking,neutral,35
b2344491-76af-4b2c-b569-e9af85298b30,culture,cherish,positive,70
b2344491-76af-4b2c-b569-e9af85298b30,culture,cherish,positive,70
89cf06bc-e921-4cfd-bd16-d071757d90a2,animals,interested,positive,30
89cf06bc-e921-4cfd-bd16-d071757d90a2,animals,interested,positive,30
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,interested,positive,30
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,indifferent,neutral,20
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,interested,positive,30
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,interested,positive,30
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,indifferent,neutral,20
abecd821-ad3d-43b0-a550-aadd9d267072,tennis,interested,positive,30
3a7b85dd-717e-4460-8144-498fdbc9380c,education,indifferent,neutral,20
3a7b85dd-717e-4460-8144-498fdbc9380c,education,indifferent,neutral,20
3a7b85dd-717e-4460-8144-498fdbc9380c,education,indifferent,neutral,20
3a7b85dd-717e-4460-8144-498fdbc9380c,education,indifferent,neutral,20
03e51c25-cba9-471b-b627-f15550b83fca,veganism,like,positive,50
03e51c25-cba9-471b-b627-f15550b83fca,veganism,like,positive,50
03e51c25-cba9-471b-b627-f15550b83fca,veganism,like,positive,50
71246f1e-0b64-4922-a6ae-c86c446837be,"healthy eating",indifferent,neutral,20
71246f1e-0b64-4922-a6ae-c86c446837be,"healthy eating",indifferent,neutral,20
a8d3e5b8-7838-477c-82ce-4c90029e56ce,"public speaking",disgust,negative,0
a8d3e5b8-7838-477c-82ce-4c90029e56ce,"public speaking",disgust,negative,0
a8d3e5b8-7838-477c-82ce-4c90029e56ce,"public speaking",cherish,positive,70
a8d3e5b8-7838-477c-82ce-4c90029e56ce,"public speaking",cherish,positive,70
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,dogs,peeking,neutral,35
0c042b6c-725e-4591-a666-cf32c5ec7cc8,"public speaking",peeking,neutral,35
0c042b6c-725e-4591-a666-cf32c5ec7cc8,"public speaking",peeking,neutral,35
0c042b6c-725e-4591-a666-cf32c5ec7cc8,"public speaking",peeking,neutral,35
0c042b6c-725e-4591-a666-cf32c5ec7cc8,"public speaking",peeking,neutral,35
0c042b6c-725e-4591-a666-cf32c5ec7cc8,"public speaking",peeking,neutral,35
dfdf6d34-e60b-4d21-9973-4bf07769be78,"public speaking",cherish,positive,70
7e2e14e2-79eb-41d0-8d5f-eba20460f049,dogs,hate,negative,5
7e2e14e2-79eb-41d0-8d5f-eba20460f049,dogs,hate,negative,5
7e2e14e2-79eb-41d0-8d5f-eba20460f049,dogs,dislike,negative,10
7e2e14e2-79eb-41d0-8d5f-eba20460f049,dogs,dislike,negative,10
34cb120b-853b-4788-8978-a3544449136b,food,dislike,negative,10
e4306fd4-391c-4016-8b5f-98594bb647a0,"healthy eating",cherish,positive,70
e4306fd4-391c-4016-8b5f-98594bb647a0,"healthy eating",intrigued,positive,45
e4306fd4-391c-4016-8b5f-98594bb647a0,"healthy eating",intrigued,positive,45
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
697af362-e84b-4429-b4ea-4123c6ab44ba,science,heart,positive,60
8f640e2f-27bc-46cc-a43a-f750e357fc35,soccer,hate,negative,5
f2143553-d9cd-4d8d-8276-98557a0054af,cooking,peeking,neutral,35
f2143553-d9cd-4d8d-8276-98557a0054af,cooking,peeking,neutral,35
ad8bc9be-50a3-491a-b240-49b8f573238e,soccer,"super love",positive,75
ad8bc9be-50a3-491a-b240-49b8f573238e,soccer,"super love",positive,75
ad8bc9be-50a3-491a-b240-49b8f573238e,soccer,"super love",positive,75
972b6e82-421f-43f6-905c-2168933de18f,animals,worried,negative,12
972b6e82-421f-43f6-905c-2168933de18f,animals,worried,negative,12
972b6e82-421f-43f6-905c-2168933de18f,animals,worried,negative,12
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,"public speaking",heart,positive,60
46bd9a52-6547-457f-87fa-0e434e5bc61c,fitness,disgust,negative,0
46bd9a52-6547-457f-87fa-0e434e5bc61c,fitness,disgust,negative,0
46bd9a52-6547-457f-87fa-0e434e5bc61c,fitness,disgust,negative,0
46bd9a52-6547-457f-87fa-0e434e5bc61c,fitness,disgust,negative,0
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,culture,peeking,neutral,35
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,culture,peeking,neutral,35
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,culture,adore,positive,72
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,culture,love,positive,65
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,culture,love,positive,65
501b2f88-999b-4ad9-b2f5-4b9c36a31259,cooking,peeking,neutral,35
501b2f88-999b-4ad9-b2f5-4b9c36a31259,cooking,peeking,neutral,35
501b2f88-999b-4ad9-b2f5-4b9c36a31259,cooking,peeking,neutral,35
df15da28-c038-4d0c-a63a-eac77f650ee3,tennis,worried,negative,12
df15da28-c038-4d0c-a63a-eac77f650ee3,tennis,worried,negative,12
df15da28-c038-4d0c-a63a-eac77f650ee3,tennis,worried,negative,12
df15da28-c038-4d0c-a63a-eac77f650ee3,tennis,worried,negative,12
df15da28-c038-4d0c-a63a-eac77f650ee3,tennis,worried,negative,12
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,"healthy eating",interested,positive,30
b6ecb09e-a706-4589-bb75-70cb1cc590eb,culture,disgust,negative,0
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,scared,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,scared,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,adore,positive,72
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,scared,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,adore,positive,72
86f4e4df-636a-48f5-bb66-03ea4fd00214,veganism,adore,positive,72
91f7585b-c756-475b-9f21-877d7c48b579,soccer,want,positive,70
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,culture,cherish,positive,70
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,culture,cherish,positive,70
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,culture,cherish,positive,70
b07a2298-7c03-49b3-a0a6-c65333847598,culture,want,positive,70
2dcf2359-f366-46a4-8ac0-14229d056bb3,studying,scared,negative,15
b8368fca-8fe3-4768-beed-5056cff63c23,technology,worried,negative,12
b8368fca-8fe3-4768-beed-5056cff63c23,technology,worried,negative,12
b8368fca-8fe3-4768-beed-5056cff63c23,technology,worried,negative,12
29d7781c-9302-4269-91f3-c23afb33467a,"public speaking",like,positive,50
4df372b3-ed9d-41ef-b33d-b576ec383dfc,dogs,"super love",positive,75
4df372b3-ed9d-41ef-b33d-b576ec383dfc,dogs,"super love",positive,75
4df372b3-ed9d-41ef-b33d-b576ec383dfc,dogs,disgust,negative,0
f361cc99-64f0-4a7c-ad49-945ff01abaa6,dogs,indifferent,neutral,20
fc346df4-d165-4ed0-8d43-a6896daf908e,"public speaking",cherish,positive,70
fc346df4-d165-4ed0-8d43-a6896daf908e,"public speaking",worried,negative,12
fc346df4-d165-4ed0-8d43-a6896daf908e,"public speaking",cherish,positive,70
fc346df4-d165-4ed0-8d43-a6896daf908e,"public speaking",cherish,positive,70
64b9d086-2fd4-46d0-a19d-848572029de1,"healthy eating","super love",positive,75
64b9d086-2fd4-46d0-a19d-848572029de1,"healthy eating","super love",positive,75
64b9d086-2fd4-46d0-a19d-848572029de1,"healthy eating","super love",positive,75
64b9d086-2fd4-46d0-a19d-848572029de1,"healthy eating","super love",positive,75
64b9d086-2fd4-46d0-a19d-848572029de1,"healthy eating","super love",positive,75
def0559c-73c2-48f9-b85d-0c807659207f,animals,heart,positive,60
def0559c-73c2-48f9-b85d-0c807659207f,animals,heart,positive,60
77b49477-2f3c-455a-b8f1-09ec2e553174,cooking,like,positive,50
77b49477-2f3c-455a-b8f1-09ec2e553174,cooking,like,positive,50
77b49477-2f3c-455a-b8f1-09ec2e553174,cooking,like,positive,50
d4813cf8-87d5-421e-81f7-c5d43c25c62a,technology,dislike,negative,10
9522ddea-8e07-4a2a-a001-25e4a534b8f6,technology,peeking,neutral,35
9522ddea-8e07-4a2a-a001-25e4a534b8f6,technology,peeking,neutral,35
d826807d-be79-402e-a55a-baf08df8212d,science,indifferent,neutral,20
fbd8f70d-d62d-42e8-9508-9f5815ab578c,education,"super love",positive,75
fbd8f70d-d62d-42e8-9508-9f5815ab578c,education,"super love",positive,75
fbd8f70d-d62d-42e8-9508-9f5815ab578c,education,"super love",positive,75
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,Animals,like,positive,50
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,Animals,like,positive,50
4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,Animals,like,positive,50
88cbf75c-79f0-42cb-8733-af670f39d6e0,animals,love,positive,65
88cbf75c-79f0-42cb-8733-af670f39d6e0,animals,love,positive,65
88cbf75c-79f0-42cb-8733-af670f39d6e0,animals,interested,positive,30
88cbf75c-79f0-42cb-8733-af670f39d6e0,animals,love,positive,65
88cbf75c-79f0-42cb-8733-af670f39d6e0,animals,love,positive,65
81d2e41e-39c2-41da-bea4-a6b46daa3f6f,science,want,positive,70
197dafda-42bd-4a0c-93b1-2ec8bb0214f6,travel,hate,negative,5
d200b97e-f661-4502-80d1-1e458816d558,science,cherish,positive,70
d200b97e-f661-4502-80d1-1e458816d558,science,cherish,positive,70
4c009116-c94a-4633-83fb-956565358565,soccer,intrigued,positive,45
4c009116-c94a-4633-83fb-956565358565,soccer,adore,positive,72
4c009116-c94a-4633-83fb-956565358565,soccer,intrigued,positive,45
4c009116-c94a-4633-83fb-956565358565,soccer,adore,positive,72
4c009116-c94a-4633-83fb-956565358565,soccer,hate,negative,5
4c009116-c94a-4633-83fb-956565358565,soccer,hate,negative,5
4c009116-c94a-4633-83fb-956565358565,soccer,adore,positive,72
4c009116-c94a-4633-83fb-956565358565,soccer,adore,positive,72
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,dogs,adore,positive,72
09bb0893-a05b-49bc-95ec-1e158577bf13,"healthy eating",interested,positive,30
09bb0893-a05b-49bc-95ec-1e158577bf13,"healthy eating",interested,positive,30
09bb0893-a05b-49bc-95ec-1e158577bf13,"healthy eating",interested,positive,30
09bb0893-a05b-49bc-95ec-1e158577bf13,"healthy eating",interested,positive,30
e409d5be-a02d-4688-9869-eb940fe1e133,"public speaking","super love",positive,75
e409d5be-a02d-4688-9869-eb940fe1e133,"public speaking",interested,positive,30
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
bd656a40-09c1-4219-8210-e667136e3734,culture,want,positive,70
28fbf4cf-c354-418c-8672-b7f2fee75b00,culture,indifferent,neutral,20
afe1fed5-5639-45c7-89f8-ce9d1078c910,cooking,disgust,negative,0
afe1fed5-5639-45c7-89f8-ce9d1078c910,cooking,indifferent,neutral,20
afe1fed5-5639-45c7-89f8-ce9d1078c910,cooking,worried,negative,12
afe1fed5-5639-45c7-89f8-ce9d1078c910,cooking,disgust,negative,0
afe1fed5-5639-45c7-89f8-ce9d1078c910,cooking,disgust,negative,0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,"public speaking",dislike,negative,10
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,intrigued,positive,45
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,intrigued,positive,45
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,intrigued,positive,45
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,cherish,positive,70
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,cherish,positive,70
57528f91-7b0d-4120-acaf-82ee87f6df7d,education,cherish,positive,70
4e7535a7-4547-4da5-952e-607442ebed79,dogs,cherish,positive,70
4e7535a7-4547-4da5-952e-607442ebed79,dogs,cherish,positive,70
4e7535a7-4547-4da5-952e-607442ebed79,dogs,cherish,positive,70
4e7535a7-4547-4da5-952e-607442ebed79,dogs,cherish,positive,70
4e7535a7-4547-4da5-952e-607442ebed79,dogs,cherish,positive,70
5444a751-c58b-456a-9fc9-1e4f292f2920,cooking,peeking,neutral,35
5444a751-c58b-456a-9fc9-1e4f292f2920,cooking,peeking,neutral,35
5444a751-c58b-456a-9fc9-1e4f292f2920,cooking,peeking,neutral,35
5444a751-c58b-456a-9fc9-1e4f292f2920,cooking,peeking,neutral,35
1157961e-120e-4b2d-8fb2-705433ed9918,veganism,peeking,neutral,35
e0c5ae74-b379-4d34-a7ae-824daea8d682,Soccer,indifferent,neutral,20
1f0ed2b8-8531-416f-b694-a40a63f378a0,animals,worried,negative,12
1f0ed2b8-8531-416f-b694-a40a63f378a0,animals,worried,negative,12
754eb96d-65d0-416b-aec4-4ba35836157d,tennis,"super love",positive,75
754eb96d-65d0-416b-aec4-4ba35836157d,tennis,hate,negative,5
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,tennis,adore,positive,72
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,tennis,adore,positive,72
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,technology,hate,negative,5
e6193423-0d30-4439-884a-ea22fea68522,dogs,disgust,negative,0
e6193423-0d30-4439-884a-ea22fea68522,dogs,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,disgust,negative,0
e6193423-0d30-4439-884a-ea22fea68522,dogs,indifferent,neutral,20
e6193423-0d30-4439-884a-ea22fea68522,dogs,disgust,negative,0
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",peeking,neutral,35
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",dislike,negative,10
dd7069e3-d0ad-4599-b159-032267fd5008,"public speaking",dislike,negative,10
732e236f-f063-42b6-b5c1-24938385a126,education,cherish,positive,70
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,heart,positive,60
6fd589e8-53ab-4345-896a-f428a92fcbe6,education,heart,positive,60
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",adore,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",dislike,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",adore,positive,72
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",dislike,negative,10
1c77e474-0cc6-40ac-b48b-cbc511bffc77,"healthy eating",adore,positive,72
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,technology,"super love",positive,75
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,indifferent,neutral,20
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,animals,indifferent,neutral,20
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,"public speaking",hate,negative,5
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,"public speaking",hate,negative,5
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",worried,negative,12
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",worried,negative,12
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",worried,negative,12
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,"public speaking",worried,negative,12
2e84726a-e69f-44e8-ac0f-c4a31516e342,dogs,heart,positive,60
4fd0ef9a-008d-4b61-9a78-4b0257281140,technology,"super love",positive,75
76898916-4024-4c32-909b-dd240879d76a,Animals,dislike,negative,10
8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,intrigued,positive,45
8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,intrigued,positive,45
8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,"super love",positive,75
8204e4bd-c544-4a18-ac0d-6f5289957cdf,dogs,worried,negative,12
fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,worried,negative,12
fd060448-7b3e-4626-b3ca-44bfe764e26f,cooking,intrigued,positive,45
60223ac7-2fa4-4bba-8156-1d90b367e21a,"public speaking",cherish,positive,70
74c85e37-5017-462e-bee2-2769db7a17c1,"healthy eating",adore,positive,72
79f1b9b4-b21b-4abd-802a-811540cbc845,travel,want,positive,70
af373863-f9df-4330-b423-d2b802b30d6e,food,disgust,negative,0
af373863-f9df-4330-b423-d2b802b30d6e,food,disgust,negative,0
af373863-f9df-4330-b423-d2b802b30d6e,food,disgust,negative,0
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,""soccer"""",indifferent,neutral,20
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,""soccer"""",dislike,negative,10
f2f7e343-5e8f-4ef3-b693-4261971c2ee7,tennis,disgust,negative,0
52995b7c-6f2d-469c-a331-596323e6ad67,science,intrigued,positive,45
145ed259-6151-4021-bc13-a0b5482e5bd8,technology,like,positive,50
